Date,T,T2,T3
26/08/2011,0.015720291,-0.024161313,0.013081307
29/08/2011,0.023795737,0.015720291,0.002901289
30/08/2011,-0.005858043,0.023795737,-0.002685774
31/08/2011,0.018247648,-0.005858043,0.005118239
01/09/2011,-0.012320416,0.018247648,0.011219329
02/09/2011,-0.02230209,-0.012320416,0.012061781
06/09/2011,-0.032862796,-0.02230209,2.30633E-05
07/09/2011,0.029781949,-0.032862796,-0.005458286
08/09/2011,-0.019798147,0.029781949,-0.0224951
09/09/2011,-0.034653579,-0.019798147,-0.008460979
12/09/2011,-0.004307409,-0.034653579,-0.007626331
13/09/2011,0.01071279,-0.004307409,-0.008223259
14/09/2011,0.015083647,0.01071279,-0.019586379
15/09/2011,0.021686688,0.015083647,-0.009416066
16/09/2011,0.000393127,0.021686688,0.007163009
19/09/2011,-0.027504779,0.000393127,0.015827708
20/09/2011,0.004039948,-0.027504779,0.012387821
21/09/2011,-0.029778323,0.004039948,-0.001808321
22/09/2011,-0.032351853,-0.029778323,-0.007690568
23/09/2011,0.011358711,-0.032351853,-0.017747718
26/09/2011,0.020555252,0.011358711,-0.01936341
27/09/2011,0.024709243,0.020555252,-0.016923822
28/09/2011,-0.017021381,0.024709243,-0.000145963
29/09/2011,0.019583594,-0.017021381,0.018874402
30/09/2011,-0.033966748,0.019583594,0.009414371
03/10/2011,-0.026370606,-0.033966748,0.009090486
04/10/2011,0.016766833,-0.026370606,-0.010468178
05/10/2011,0.015433405,0.016766833,-0.013584587
06/10/2011,0.026858285,0.015433405,-0.014523507
07/10/2011,-0.006893723,0.026858285,0.001943211
10/10/2011,0.038178619,-0.006893723,0.019686174
11/10/2011,-0.001769668,0.038178619,0.011799322
12/10/2011,0.014578281,-0.001769668,0.01938106
13/10/2011,0.000388198,0.014578281,0.009838409
14/10/2011,0.01164602,0.000388198,0.016995744
17/10/2011,-0.023023711,0.01164602,0.004398937
18/10/2011,0.014336116,-0.023023711,0.008870833
19/10/2011,-0.018005765,0.014336116,-0.003663164
20/10/2011,0.002563036,-0.018005765,0.000986142
21/10/2011,0.024188826,0.002563036,-0.008897787
24/10/2011,0.014977022,0.024188826,-0.000368871
25/10/2011,-0.017215389,0.014977022,0.002915365
26/10/2011,0.013667141,-0.017215389,0.013909628
27/10/2011,0.05526019,0.013667141,0.007316819
28/10/2011,-0.005758615,0.05526019,0.003809591
31/10/2011,-0.051945652,-0.005758615,0.017237314
01/11/2011,-0.031309574,-0.051945652,0.021056238
02/11/2011,0.008474499,-0.031309574,-0.000814692
03/11/2011,0.025210053,0.008474499,-0.02967128
04/11/2011,-0.012581008,0.025210053,-0.024926909
07/11/2011,0.004247199,-0.012581008,0.000791659
08/11/2011,0.012110411,0.004247199,0.007034515
09/11/2011,-0.051282071,0.012110411,0.005625415
10/11/2011,0.011812001,-0.051282071,0.001258868
11/11/2011,0.0249308,0.011812001,-0.011641487
14/11/2011,-0.0177606,0.0249308,-0.009119886
15/11/2011,-0.00275149,-0.0177606,-0.004846423
16/11/2011,-0.01911711,-0.00275149,0.0063274
17/11/2011,-0.010850032,-0.01911711,0.001472903
18/11/2011,0.003453112,-0.010850032,-0.013209733
21/11/2011,-0.025303421,0.003453112,-0.010906211
22/11/2011,-0.002907807,-0.025303421,-0.00883801
23/11/2011,-0.027494262,-0.002907807,-0.010900114
25/11/2011,-0.005140118,-0.027494262,-0.008252705
28/11/2011,0.042626456,-0.005140118,-0.018568496
29/11/2011,0.006607187,0.042626456,-0.011847396
30/11/2011,0.051077333,0.006607187,0.003330692
01/12/2011,-0.008587134,0.051077333,0.014697842
02/12/2011,-0.000196823,-0.008587134,0.033436992
05/12/2011,0.011419681,-0.000196823,0.016365795
06/12/2011,-0.004672127,0.011419681,0.014097792
07/12/2011,0.007040792,-0.004672127,0.000878575
08/12/2011,-0.032821785,0.007040792,0.002183577
09/12/2011,0.024899602,-0.032821785,0.004596115
12/12/2011,-0.029192907,0.024899602,-0.01015104
13/12/2011,-0.01352156,-0.029192907,-0.000293797
14/12/2011,-0.011865908,-0.01352156,-0.012371697
15/12/2011,0.004968989,-0.011865908,-0.005938288
16/12/2011,-0.00412016,0.004968989,-0.018193458
19/12/2011,-0.009309339,-0.00412016,-0.00680616
20/12/2011,0.035270038,-0.009309339,-0.00367236
21/12/2011,-0.005307431,0.035270038,-0.00282017
22/12/2011,0.009029306,-0.005307431,0.00728018
23/12/2011,0.006914792,0.009029306,0.006884423
27/12/2011,-0.004443427,0.006914792,0.012997304
28/12/2011,-0.018056408,-0.004443427,0.003545556
29/12/2011,0.018388437,-0.018056408,0.003833557
30/12/2011,0.004869093,0.018388437,-0.005195014
03/01/2012,0.027256148,0.004869093,-0.001370466
04/01/2012,-0.005895996,0.027256148,0.001733707
05/01/2012,-0.014828004,-0.005895996,0.016837893
06/01/2012,-0.013646608,-0.014828004,0.008743082
09/01/2012,0.003865843,-0.013646608,0.002177383
10/01/2012,0.01520076,0.003865843,-0.011456869
11/01/2012,-0.003194416,0.01520076,-0.008202923
12/01/2012,0.004205983,-0.003194416,0.001806665
13/01/2012,-0.010769859,0.004205983,0.005290729
17/01/2012,0.011895204,-0.010769859,0.005404109
18/01/2012,0.016736281,0.011895204,-0.003252764
19/01/2012,0.012345665,0.016736281,0.001777109
20/01/2012,0.005226585,0.012345665,0.005953875
23/01/2012,0.003851347,0.005226585,0.01365905
24/01/2012,-0.00556309,0.003851347,0.011436177
25/01/2012,0.010416586,-0.00556309,0.007141199
26/01/2012,0.000381893,0.010416586,0.001171614
27/01/2012,0.001717718,0.000381893,0.002901614
30/01/2012,-0.011812056,0.001717718,0.001745129
31/01/2012,0.005205425,-0.011812056,0.004172065
01/02/2012,0.015726898,0.005205425,-0.003237482
02/02/2012,0.002077077,0.015726898,-0.001629638
03/02/2012,0.015639622,0.002077077,0.003040089
06/02/2012,-0.004823676,0.015639622,0.0076698
07/02/2012,0.006152052,-0.004823676,0.011147866
08/02/2012,0.003520497,0.006152052,0.004297674
09/02/2012,0.002585023,0.003520497,0.005655999
10/02/2012,-0.018968604,0.002585023,0.001616291
13/02/2012,0.01145111,-0.018968604,0.004085857
14/02/2012,-0.007424199,0.01145111,-0.004287695
15/02/2012,0.001122299,-0.007424199,-0.001644157
